date,high,low,close
10/10/2012,"1,072.34","1,059.46","1,061.55"
7/13/2010,"1,061.10","1,028.98","1,061.10"
11/22/2012,"1,062.19","1,054.01","1,060.98"
6/21/2010,"1,069.72","1,055.59","1,060.51"
12/20/2007,"1,074.84","1,059.52","1,059.99"
5/3/2012,"1,063.27","1,049.07","1,059.90"
7/27/2012,"1,061.97","1,042.21","1,059.75"
4/30/2012,"1,060.78","1,053.23","1,059.62"
9/8/2010,"1,060.15","1,040.07","1,059.60"
7/26/2010,"1,066.85","1,050.85","1,059.44"
5/3/2010,"1,059.58","1,044.61","1,059.44"
6/22/2010,"1,065.93","1,049.40","1,059.38"
7/27/2010,"1,068.70","1,056.60","1,059.29"
10/30/2012,"1,061.62","1,054.73","1,059.20"
10/26/2012,"1,061.01","1,048.17","1,059.20"
11/21/2007,"1,073.30","1,051.03","1,059.08"
10/12/2012,"1,064.79","1,056.69","1,058.70"
11/27/2007,"1,069.11","1,046.48","1,058.63"
8/24/2012,"1,059.12","1,049.05","1,058.58"
9/6/2012,"1,063.74","1,038.41","1,058.45"
1/2/2008,"1,081.69","1,056.33","1,058.37"
3/29/2012,"1,081.22","1,054.46","1,058.32"
8/2/2012,"1,079.85","1,053.49","1,058.10"
7/23/2010,"1,067.29","1,050.11","1,057.77"
10/25/2012,"1,062.34","1,046.12","1,057.74"
3/6/2012,"1,091.68","1,055.48","1,057.57"
8/18/2010,"1,060.28","1,050.84","1,057.20"
8/17/2010,"1,057.46","1,045.70","1,057.14"
4/27/2012,"1,057.99","1,033.52","1,056.67"
11/7/2012,"1,079.03","1,056.40","1,056.40"
7/18/2011,"1,081.83","1,052.74","1,056.12"
11/23/2007,"1,063.89","1,052.57","1,055.93"
4/20/2012,"1,055.97","1,037.26","1,055.73"
10/29/2012,"1,059.51","1,051.52","1,055.57"
11/8/2012,"1,064.37","1,052.50","1,055.52"
7/15/2010,"1,067.55","1,048.87","1,055.52"
3/16/2011,"1,079.71","1,055.45","1,055.45"
4/20/2010,"1,057.72","1,047.47","1,055.34"
6/23/2011,"1,069.82","1,053.05","1,055.24"
4/17/2012,"1,060.25","1,032.67","1,055.24"
8/23/2012,"1,072.85","1,051.01","1,055.17"
6/18/2010,"1,056.65","1,047.47","1,054.58"
11/20/2012,"1,055.22","1,047.45","1,053.91"
4/30/2010,"1,061.84","1,049.82","1,053.88"
11/22/2007,"1,071.69","1,050.31","1,053.64"
11/21/2012,"1,056.90","1,048.16","1,053.64"
4/15/2010,"1,053.61","1,044.00","1,053.25"
11/13/2012,"1,053.95","1,040.13","1,052.98"
9/6/2010,"1,054.06","1,048.17","1,052.53"
11/12/2012,"1,057.49","1,049.60","1,052.30"
11/14/2012,"1,056.87","1,048.84","1,052.22"
11/9/2012,"1,059.45","1,043.64","1,052.15"
10/31/2012,"1,065.70","1,051.96","1,052.11"
4/14/2010,"1,052.28","1,043.33","1,051.76"
5/2/2012,"1,071.42","1,044.87","1,051.48"
11/19/2012,"1,051.36","1,034.70","1,051.36"
7/28/2010,"1,066.99","1,048.85","1,050.84"
7/19/2012,"1,051.46","1,036.52","1,050.71"
1/3/2008,"1,061.99","1,038.90","1,050.61"
10/24/2012,"1,054.72","1,034.55","1,050.47"
4/16/2010,"1,063.61","1,046.37","1,050.24"
4/12/2012,"1,050.91","1,024.89","1,049.86"
9/3/2012,"1,052.75","1,039.99","1,049.52"
9/1/2010,"1,050.65","1,009.74","1,049.26"
7/29/2010,"1,060.17","1,047.38","1,049.02"
9/7/2010,"1,050.78","1,042.43","1,048.65"
10/23/2012,"1,068.52","1,044.20","1,048.60"
7/26/2012,"1,053.52","1,021.09","1,048.37"
4/12/2010,"1,049.54","1,044.96","1,048.27"
9/3/2010,"1,057.71","1,041.69","1,047.99"
6/23/2010,"1,064.51","1,044.68","1,047.67"
7/30/2010,"1,055.28","1,037.72","1,047.26"
6/17/2010,"1,053.10","1,038.61","1,046.51"
4/13/2010,"1,048.10","1,037.56","1,046.50"
8/16/2010,"1,046.69","1,033.25","1,046.09"
1/26/2012,"1,050.88","1,028.11","1,046.01"
4/6/2010,"1,046.25","1,036.95","1,046.00"
8/29/2012,"1,050.58","1,040.39","1,045.73"
6/16/2010,"1,051.33","1,032.62","1,045.73"
6/15/2010,"1,045.81","1,026.14","1,045.29"
4/9/2010,"1,044.68","1,040.83","1,044.58"
8/31/2012,"1,048.27","1,034.24","1,043.93"
9/2/2010,"1,048.34","1,039.82","1,043.09"
4/19/2010,"1,049.13","1,036.44","1,043.04"
4/28/2010,"1,059.90","1,032.79","1,042.87"
4/27/2010,"1,070.74","1,042.82","1,042.82"
4/7/2010,"1,046.58","1,040.93","1,042.78"
4/21/2010,"1,058.18","1,042.23","1,042.48"
1/23/2012,"1,042.61","1,029.48","1,042.37"
4/25/2012,"1,044.87","1,034.57","1,041.67"
4/19/2012,"1,052.42","1,039.64","1,041.64"
4/4/2012,"1,070.78","1,036.82","1,041.61"
7/20/2012,"1,052.76","1,037.90","1,041.56"
1/27/2012,"1,051.41","1,038.04","1,041.40"
7/21/2010,"1,053.45","1,034.51","1,040.84"
8/28/2012,"1,059.68","1,040.83","1,040.83"
8/19/2010,"1,061.63","1,039.90","1,040.42"
7/3/2012,"1,040.16","1,026.62","1,040.16"
8/1/2011,"1,087.18","1,035.92","1,039.05"
7/4/2012,"1,042.32","1,030.36","1,038.42"
8/30/2012,"1,044.23","1,033.02","1,038.38"
4/22/2010,"1,049.64","1,028.81","1,038.34"
11/15/2012,"1,045.61","1,037.56","1,038.33"
9/5/2012,"1,040.74","1,028.93","1,038.13"
1/19/2012,"1,041.54","1,029.25","1,037.82"
7/16/2012,"1,037.80","1,029.40","1,037.80"
4/1/2010,"1,037.04","1,025.69","1,036.93"
5/19/2008,"1,036.86","1,023.37","1,036.86"
4/8/2010,"1,040.20","1,028.47","1,036.73"
8/13/2010,"1,040.68","1,021.94","1,036.45"
4/16/2012,"1,044.22","1,021.76","1,036.41"
4/5/2012,"1,051.54","1,030.94","1,036.40"
1/31/2012,"1,044.54","1,033.47","1,036.34"
8/11/2010,"1,060.34","1,034.64","1,036.28"
4/18/2012,"1,053.78","1,033.62","1,036.15"
7/5/2012,"1,048.38","1,028.02","1,035.87"
9/4/2012,"1,050.25","1,032.53","1,035.74"
4/26/2012,"1,050.27","1,029.40","1,035.01"
7/16/2010,"1,062.31","1,032.97","1,034.69"
1/24/2012,"1,040.22","1,023.97","1,034.04"
3/25/2010,"1,036.30","1,024.92","1,033.34"
1/20/2012,"1,040.15","1,030.44","1,033.30"
7/18/2012,"1,034.09","1,017.00","1,032.82"
7/19/2010,"1,044.92","1,024.66","1,032.73"
6/14/2010,"1,033.01","1,022.93","1,032.60"
5/11/2012,"1,033.13","1,018.16","1,032.41"
5/4/2012,"1,050.66","1,026.03","1,031.95"
8/12/2010,"1,042.84","1,022.48","1,031.23"
7/13/2012,"1,033.82","1,016.78","1,030.94"
5/7/2012,"1,032.33","1,011.95","1,030.71"
7/12/2010,"1,034.31","1,020.28","1,030.18"
3/23/2010,"1,030.17","1,021.90","1,030.13"
10/27/2011,"1,029.66","1,003.37","1,029.34"
7/25/2012,"1,034.41","1,014.83","1,029.30"
1/18/2012,"1,029.65","1,013.88","1,028.62"
1/30/2012,"1,036.56","1,021.77","1,028.36"
7/9/2010,"1,029.35","1,016.26","1,028.12"
7/10/2012,"1,032.76","1,016.74","1,028.09"
4/13/2012,"1,048.00","1,025.41","1,027.72"
5/4/2010,"1,062.88","1,027.50","1,027.50"
3/26/2010,"1,029.73","1,022.38","1,027.42"
7/20/2010,"1,040.23","1,016.54","1,027.36"
3/24/2010,"1,033.13","1,017.52","1,027.08"
11/16/2012,"1,043.01","1,026.47","1,027.04"
4/11/2012,"1,032.38","1,014.29","1,026.80"
3/29/2010,"1,034.15","1,024.30","1,026.70"
4/24/2012,"1,030.86","1,015.17","1,026.62"
5/10/2012,"1,030.72","1,015.76","1,026.50"
7/11/2012,"1,029.87","1,019.01","1,026.12"
1/25/2012,"1,031.27","1,018.78","1,026.00"
6/28/2010,"1,028.41","1,012.28","1,025.89"
10/28/2011,"1,037.43","1,019.91","1,025.72"
3/17/2010,"1,028.53","1,023.03","1,025.58"
1/17/2012,"1,026.27","1,016.16","1,025.06"
7/2/2012,"1,030.62","1,019.08","1,024.86"
7/17/2012,"1,041.20","1,022.21","1,024.44"
1/8/2008,"1,035.80","1,009.32","1,024.42"
7/6/2012,"1,035.52","1,023.87","1,023.87"
5/16/2008,"1,030.51","1,018.74","1,023.18"
3/30/2010,"1,031.52","1,022.05","1,022.79"
7/23/2012,"1,033.53","1,011.67","1,021.81"
8/23/2010,"1,029.93","1,014.26","1,021.78"
7/24/2012,"1,026.36","1,015.47","1,021.77"
6/24/2010,"1,053.49","1,019.87","1,021.43"
3/22/2010,"1,027.37","1,011.83","1,021.42"
3/31/2010,"1,024.68","1,016.26","1,021.08"
8/20/2010,"1,044.26","1,018.35","1,020.63"
7/9/2012,"1,025.94","1,018.54","1,020.44"
7/7/2010,"1,022.65",992.24,"1,020.43"
3/19/2010,"1,027.73","1,017.14","1,020.26"
3/16/2010,"1,021.75","1,011.83","1,020.05"
5/7/2008,"1,024.07","1,006.55","1,020.05"
5/8/2008,"1,019.67","1,009.63","1,019.67"
6/29/2012,"1,019.06",998.25,"1,019.06"
8/27/2010,"1,018.97",998.75,"1,018.89"
1/3/2012,"1,018.80","1,000.70","1,018.80"
5/8/2012,"1,030.45","1,015.47","1,018.54"
5/9/2012,"1,029.48","1,006.28","1,018.53"
3/18/2010,"1,023.98","1,016.49","1,018.19"
3/12/2010,"1,022.48","1,009.10","1,018.15"
5/15/2008,"1,019.35","1,001.67","1,018.13"
6/10/2010,"1,018.58",989.06,"1,017.74"
5/22/2008,"1,018.85",992.07,"1,017.20"
6/11/2010,"1,022.39","1,006.26","1,016.29"
1/12/2012,"1,025.23","1,010.66","1,015.50"
6/20/2012,"1,016.12",996.68,"1,014.99"
1/4/2008,"1,051.63","1,012.58","1,014.63"
7/12/2012,"1,021.78","1,009.32","1,013.72"
4/10/2012,"1,031.95","1,013.62","1,013.62"
3/15/2010,"1,019.35","1,012.64","1,013.51"
1/16/2012,"1,014.27","1,000.06","1,013.51"
7/8/2010,"1,029.28","1,007.07","1,013.16"
3/10/2010,"1,013.28",996.43,"1,013.04"
5/14/2008,"1,016.60",998.97,"1,012.86"
8/2/2011,"1,035.56","1,011.29","1,012.70"
1/10/2012,"1,013.88","1,002.16","1,012.68"
5/13/2008,"1,016.28",999.63,"1,011.86"
8/31/2010,"1,011.70",993.46,"1,011.70"
5/20/2008,"1,036.24","1,010.75","1,011.62"
1/7/2008,"1,024.52",999.8,"1,011.49"
5/12/2010,"1,011.11",984.29,"1,010.25"
6/21/2012,"1,015.64","1,005.18","1,009.84"
1/11/2012,"1,015.42","1,005.67","1,009.61"
7/6/2010,"1,011.92",984.9,"1,009.41"
5/5/2008,"1,010.00",999,"1,009.33"
1/13/2012,"1,023.50","1,000.56","1,009.00"
3/11/2010,"1,013.20","1,005.48","1,008.93"
8/30/2010,"1,025.84","1,000.87","1,008.52"
5/12/2008,"1,008.58",999.91,"1,008.30"
5/2/2008,"1,012.85",984.34,"1,008.20"
1/14/2008,"1,011.03",984.47,"1,008.00"
4/23/2012,"1,048.09","1,004.57","1,007.32"
5/6/2008,"1,012.60",994.88,"1,006.73"
1/4/2012,"1,015.85","1,002.30","1,006.31"
8/26/2010,"1,009.56","1,000.26","1,006.16"
6/3/2010,"1,013.02","1,000.93","1,005.93"
6/30/2010,"1,009.33",991.11,"1,005.93"
8/24/2010,"1,016.06",994.63,"1,005.34"
5/10/2010,"1,005.34",974.44,"1,005.34"
4/28/2008,"1,011.29",999.9,"1,005.31"
5/30/2008,"1,010.10","1,001.85","1,004.90"
5/14/2012,"1,026.07",994.75,"1,004.87"
5/21/2008,"1,015.75","1,001.70","1,004.36"
1/9/2008,"1,023.56",998.67,"1,003.69"
5/9/2008,"1,019.42",999.04,"1,003.51"
3/8/2010,"1,005.74",998.52,"1,003.39"
5/28/2008,"1,007.88",985.64,"1,002.83"
1/5/2012,"1,005.32",998.28,"1,002.18"
5/29/2008,"1,005.54",992.21,"1,001.83"
5/29/2012,"1,006.91",988.75,"1,001.83"
5/5/2010,"1,030.77","1,000.41","1,000.70"
5/22/2012,"1,004.17",984.22,"1,000.53"
3/9/2010,"1,005.97",994.93,"1,000.50"
5/18/2010,"1,003.88",994.5,"1,000.41"
6/19/2012,"1,000.90",980.89,"1,000.19"
1/2/2012,"1,005.33",980.95,999.43
5/15/2012,"1,015.51",996.36,999.22
4/25/2008,"1,003.56",982.09,998.83
3/5/2010,999.65,983.41,998.07
6/3/2008,"1,000.16",992.75,997.86
5/26/2008,"1,000.41",993.91,997.56
4/2/2008,998.63,979.77,996.91
1/9/2012,"1,001.30",994.18,996.89
6/9/2010,996.99,972.22,996.84
8/25/2010,"1,011.84",982.52,995.68
6/2/2008,"1,003.22",989.82,995.59
5/23/2008,"1,016.96",994.23,994.23
6/29/2010,"1,016.74",989.8,993.92
4/7/2008,995.14,980.18,993.34
5/11/2010,999.23,983.58,993.04
5/27/2008,"1,003.33",980.66,993
6/27/2012,993.15,981.19,991.97
5/17/2010,"1,000.90",974.17,991.58
4/29/2008,"1,006.46",987.08,990.72
10/31/2011,"1,021.08",990.44,990.44
6/2/2010,991.22,970.06,989.77
1/10/2008,"1,015.32",982.23,989.7
12/5/2011,992.03,976.04,988.71
6/4/2010,"1,014.94",985.88,988.46
1/11/2008,996.05,980.25,987.94
12/30/2011,988.16,975.85,987.85
4/3/2008,999.51,982.74,987.5
11/4/2011,993.47,979.25,987.16
6/12/2012,988.07,976.13,987.16
5/16/2012,995.23,983.25,986.94
5/24/2012,988.13,971.42,986.62
5/30/2012,"1,000.02",982.63,986.61
2/27/2008,986.3,969.53,986.3
4/30/2008,991.9,983.16,986.06
6/25/2012,999.5,984.32,985.34
5/28/2012,"1,000.68",976.88,985.12
5/25/2012,995.52,976.26,985.03
5/14/2010,"1,013.57",983.74,984.91
3/4/2010,986.42,974.99,984.33
6/4/2008,997.7,976.29,983.51
7/2/2010,995.59,980.98,983.3
10/26/2011,996.67,972.66,983.08
6/11/2012,"1,002.07",981.9,982.29
12/23/2011,982.08,972.49,982.08
6/7/2012,990.57,970.49,981.95
6/26/2012,989.9,976.39,981.64
7/1/2010,"1,005.48",975.49,981.54
8/3/2011,"1,008.23",979.39,981.51
1/14/2010,984.65,975.61,981.5
4/18/2008,987.44,964.03,981.44
6/1/2010,985.63,961.16,981.25
4/1/2008,984.75,946.47,981.23
3/3/2010,981.57,970.15,981.19
6/5/2008,992.12,979.14,981.15
4/8/2008,992.42,972.64,981.09
6/18/2012,992.44,971.76,981.05
7/5/2010,991.4,979.11,980.94
5/31/2010,985.32,977.82,980.63
2/26/2008,982.95,962.43,980.1
11/3/2011,989.62,947.39,979.78
4/4/2008,987.68,975.73,979.57
6/28/2012,996.01,971.9,979.53
11/30/2011,981.74,917.39,979.36
5/28/2010,988.92,975.39,979.12
12/7/2011,989.59,964.82,978.82
5/27/2010,979.06,959.18,978.55
4/9/2008,984.01,968.81,978.5
1/11/2010,985.69,973.15,978.18
10/24/2011,978.61,964.41,978.08
4/16/2008,978.11,951.36,978.03
6/7/2010,990.29,970.44,977.63
6/15/2012,980.37,973.77,977.53
12/29/2011,977.52,967.31,977.52
12/6/2011,987.19,971.8,977.46
5/6/2010,"1,010.45",973.2,977.25
12/27/2011,985.89,975.58,976.9
4/23/2008,976.54,958.35,976.52
11/11/2011,978.8,942.63,976.51
2/4/2008,988.3,974.83,976.46
2/1/2008,983.77,947.21,976.43
6/13/2012,997.06,971.43,976.01
1/19/2010,977.83,960.65,976
5/31/2012,991.49,969.16,975.98
5/21/2012,977.5,955.01,975.97
6/8/2012,978.97,962.9,975.76
10/25/2011,985.87,965.24,975.67
11/23/2009,976.6,951.69,975.47
11/16/2009,975.52,967.34,975.01
1/13/2010,974.96,964.35,974.96
5/23/2012,992.71,973.75,974.56
12/2/2011,980.56,971.32,974.48
1/18/2010,975.83,968.76,974.05
1/8/2010,974.9,965.7,973.44
1/15/2008,"1,008.24",967.12,972.15
6/8/2010,984.26,963.55,972
2/2/2010,972.75,963.73,971.8
3/2/2010,972.99,961.57,971.67
6/14/2012,976.03,958.27,971.66
11/25/2009,974.48,963.18,971.42
2/28/2008,988.77,970.84,971.08
12/22/2011,970.9,960.24,970.9
1/15/2010,986,968.5,970.65
11/8/2011,982.94,967.77,970.45
11/12/2009,976.86,963.32,970.36
2/3/2010,974.95,966.08,970
4/10/2008,975.5,951.37,969.89
1/12/2010,981.08,967.49,969.55
12/28/2011,981.37,966.94,969.36
4/21/2008,989.6,965.13,969.19
5/19/2010,991.29,967.16,969.06
11/7/2011,984.74,960.98,968.39
2/1/2010,967.77,947.45,967.77
8/15/2011,969.37,949.12,967.58
11/13/2009,971.53,962.36,967.44
2/19/2008,977.9,953.52,967.42
12/1/2011,981.36,964.19,967.31
1/5/2010,968.68,961.46,967.27
4/24/2008,980.29,956.12,966.99
12/4/2009,973.58,949.14,966.97
3/1/2010,967.47,953.54,966.38
1/17/2008,986.8,961.5,966.29
12/7/2009,971.85,959.84,966.14
11/18/2009,972.35,964.7,965.88
1/7/2010,970.26,962.27,965.82
12/29/2009,969.17,963.89,965.8
1/16/2008,987.11,951.88,965.63
11/24/2009,976.16,965.54,965.54
2/29/2008,972.58,955.79,965.29
10/21/2011,965.74,934.91,965.2
12/28/2009,969.42,961.37,965.05
11/2/2011,965.72,942.25,964.9
11/11/2009,968.14,958.46,964.55
11/17/2009,974.65,963.76,964.52
4/17/2008,980.68,958.36,963.79
1/4/2010,964.73,951.72,963.56
12/9/2011,972.72,946.68,963.25
11/14/2011,985.48,959.47,962.91
4/22/2008,973.57,961.78,962.35
2/18/2008,964.45,938.73,962.13
12/22/2009,963.22,948.56,961.88
2/25/2008,963.58,944.98,961.88
1/25/2008,977.93,956.44,961.69
9/1/2011,966.08,942.85,961.55
12/23/2009,967.01,960.28,961.54
11/16/2011,970.24,951.82,961.17
11/9/2009,961.11,941.54,960.46
2/21/2008,972.41,955.02,959.79
12/20/2011,960.55,927.47,959.67
12/21/2011,973.85,953.5,959.6
12/16/2009,960.18,949.37,959.6
11/15/2011,965.49,946.84,959.34
1/24/2008,967.63,923.7,958.55
11/10/2009,961.72,953.57,957.98
6/9/2008,978.2,955.16,957.83
10/12/2011,960.7,933.51,957.74
1/18/2008,982.56,953.01,957.63
8/12/2011,960.33,919.14,957.59
1/20/2010,976.79,957.16,957.53
8/17/2011,965.16,939.85,957.53
8/16/2011,963.81,936.05,957.37
2/19/2010,957.45,938.66,957.27
12/2/2009,957.89,945.69,957.1
5/26/2010,961.35,942.82,957.05
1/29/2008,959.71,949.09,956.97
6/17/2008,960.7,948.36,956.9
6/1/2012,980.53,946.37,956.7
12/8/2011,986.12,956.38,956.57
4/11/2008,975.41,949.34,956.52
10/14/2011,959.67,936.8,956.39
12/14/2009,960.58,950.49,956.25
12/13/2011,968.76,937.62,956.12
5/18/2012,971.14,955.14,955.98
1/22/2008,959.3,874.79,955.93
12/3/2009,965.82,954.64,954.64
8/31/2011,963.09,930.74,954.63
2/20/2008,966.63,948.02,954.53
3/3/2008,964.26,940.92,954.22
2/22/2010,959.11,951.48,954.1
1/21/2010,968.06,951.49,954.02
12/1/2009,954.97,937.39,953.88
5/21/2010,958.48,934.02,953.77
1/29/2010,957.1,937.93,953.71
5/24/2010,963.88,939.69,953.54
12/8/2009,973.27,948.55,953.48
3/27/2008,954.3,930.54,952.99
11/27/2009,953.57,926.63,952.53
3/31/2008,952.87,932.45,952.13
6/5/2012,957.62,948.69,951.91
2/6/2008,951.87,934.27,951.84
12/30/2009,968.24,951.54,951.72
3/28/2008,953.61,945.82,951.71
11/20/2009,959.25,947.39,951.57
6/10/2008,957.93,944.27,951.47
11/19/2009,965.92,949.21,951.44
1/30/2008,957.94,944.73,951.14
1/22/2010,957.57,943.61,951.06
2/14/2008,967.97,946.94,950.84
3/5/2008,954.44,932.32,950.25
4/15/2008,956.34,943.07,950.19
12/11/2009,956.85,947.81,949.84
1/28/2008,960.22,933.92,949.08
12/15/2009,957.82,942.62,949.07
2/13/2008,950.64,922.45,949.05
1/31/2008,952.28,931.16,949.04
2/4/2010,975.25,948.21,948.62
4/14/2008,955.47,940.89,948.4
12/21/2009,949.76,935.91,948.38
10/10/2011,948.29,921.05,948.29
5/20/2010,981.6,933.16,947.93
3/12/2008,951.9,930.42,947.79
8/5/2011,966.33,901.01,947.78
6/13/2008,949.01,932.54,947.58
1/25/2010,956.18,940.21,947.56
6/16/2008,954.33,939.87,947.49
6/12/2008,948.42,931.68,947.47
11/17/2011,959.86,938.79,947.46
2/26/2010,948.92,939.29,947.39
12/10/2009,952.53,943.74,947.33
2/18/2010,947.25,940.87,946.97
10/11/2011,952.21,937.35,946.78
11/9/2011,979.96,936.86,946.72
1/27/2010,954.02,934.66,946.7
12/15/2011,951.5,932.11,946.68
12/17/2009,959.18,946.48,946.58
6/4/2012,956.76,941.11,946.12
11/10/2011,957.03,925.21,945.9
11/1/2011,969.35,940.95,945.86
2/5/2008,979.11,941.24,945.63
10/18/2011,949.45,926.59,945.53
2/12/2008,946.85,906.87,945.41
12/9/2009,956.05,941.22,944.95
2/9/2010,951.89,934.84,944.8
10/30/2009,949.49,938.99,944.67
5/7/2010,973.61,929.02,944.57
2/24/2010,946.03,936.25,944.31
11/5/2009,950.26,926.82,944.22
2/22/2008,959.12,939.51,944.13
2/17/2010,945.27,938.56,943.69
2/11/2010,949.9,935.27,943.66
1/26/2010,945.84,935.66,942.94
10/20/2009,950.89,938.18,942.67
10/19/2011,952.71,939.24,942.22
2/23/2010,958.6,941.26,942.05
12/12/2011,961.35,941.66,941.85
10/19/2009,945.51,927.4,941.67
6/18/2008,962.66,938.28,941.62
11/6/2009,950.18,934.24,941.48
11/18/2011,949.31,935.96,941.25
2/25/2010,950.72,935.88,940.51
10/21/2009,946.09,926.31,940.22
10/29/2009,939.87,915.65,939.82
11/26/2009,970.64,939.01,939.68
8/4/2011,996.43,939.63,939.63
10/17/2011,969.6,933.33,939.4
12/14/2011,959.82,936.66,939.3
2/15/2008,957.51,935.03,938.79
2/8/2010,940.43,920.29,938.42
3/6/2008,952.19,935.66,938.07
8/11/2011,937.72,892.9,937.7
12/16/2011,950,935.26,937.69
11/4/2009,938.39,919.33,937.42
1/28/2010,965.09,935.46,937.22
2/10/2010,950.59,931.39,937.05
3/13/2008,946.32,919.22,936.52
10/13/2011,965.45,933.35,936.22
11/30/2009,957.98,936.19,936.19
12/18/2009,950.19,935.81,936.03
2/5/2010,951.48,934.38,935.89
6/11/2008,958.74,930.3,934.86
2/16/2010,934.31,922.75,934.31
12/19/2011,949.44,930.06,934.27
10/20/2011,951.3,927.38,934.05
6/19/2008,942.71,931.46,932.82
10/23/2009,942.87,930.23,932.29
9/2/2011,951.38,927.1,932.1
3/25/2008,935.16,897.83,932.09
11/2/2009,942.34,923.58,932.06
3/26/2008,934.32,923.93,931.87
3/4/2008,962.38,925.26,931.71
5/25/2010,938.9,923.13,931.48
11/29/2011,933,916.01,931.44
2/12/2010,951.96,924.93,931.35
9/29/2011,931.72,902.12,930.36
8/30/2011,938.28,921.2,930.13
8/9/2011,930.03,860.41,930.03
3/11/2008,936.8,906.71,929.63
10/27/2009,934.4,918.22,929.54
10/14/2009,929.54,903.2,928.59
10/16/2009,938.63,927.12,927.76
10/22/2009,933.62,920.33,927.47
8/29/2011,928.48,907.91,927.37
9/27/2011,927.27,891.98,927.27
11/28/2011,927.47,899.36,927.16
9/16/2011,939.14,924.11,927.15
10/15/2009,935.98,926.13,927.05
2/7/2008,951.7,923.16,925.87
3/7/2008,936.36,916.53,925.54
9/15/2011,926.32,899.01,924.62
10/28/2009,936.41,916.15,924.27
3/14/2008,950.3,919.66,924.22
9/17/2009,929.59,918.95,923.82
2/15/2010,935.4,919.39,923.37
9/23/2009,928.94,920.15,922.99
9/22/2009,923.73,912.93,922.24
8/24/2009,925.03,912.4,921.63
9/9/2009,921.75,901,921.48
1/23/2008,967.66,914.43,921.28
2/8/2008,933.29,907.5,920.76
10/6/2011,920.5,897.4,920.5
9/18/2009,923.47,909.23,920.23
8/28/2009,923.28,902.31,919.91
11/3/2009,931.17,916.79,919.27
9/8/2011,925.27,904.66,918.82
9/20/2011,918.76,888.41,918.76
9/16/2009,925.27,913.55,918.44
10/7/2011,933.58,912.72,918.28
10/26/2009,940.12,915.79,918.24
9/11/2009,921.15,913.4,918.19
9/7/2011,918.02,899.75,918.02
1/21/2008,957.24,912.93,917.75
9/10/2009,926.68,909.54,916.53
8/24/2011,934.37,899.34,916.26
8/25/2009,921.03,908.97,916.06
3/10/2008,925.51,905.04,914.68
3/18/2008,917.51,887.17,914.55
6/23/2008,933.22,913.98,914.4
9/14/2009,917.22,901.16,914.31
8/21/2009,917.18,884.08,913.84
9/28/2009,917.23,889.37,913.55
9/15/2009,919.99,909.27,913.07
9/21/2009,920.26,910.5,913.05
2/11/2008,920.57,904.23,911.39
10/12/2009,915.04,899.64,910.79
6/25/2008,911.97,897.35,910.64
9/30/2011,928.95,903.29,910.17
11/21/2011,934.94,905.99,907.4
9/21/2011,919,905.72,906.4
11/22/2011,917.46,899.09,905.76
9/8/2009,908.86,900.67,905.68
8/23/2011,911.95,891.57,905.67
3/19/2008,925.79,896.2,905.64
8/31/2009,919.67,901.72,904.84
8/10/2011,952.37,893.3,904.58
9/28/2011,927.71,901.64,904.35
8/26/2011,907.47,884,904.32
9/7/2009,903.75,892.35,903.62
8/25/2011,930.85,902.16,903.21
10/13/2009,912.93,900.59,903.03
9/29/2009,917.64,902.22,902.82
8/26/2009,921.41,901.6,902.79
10/3/2011,909.24,885.45,902.72
8/8/2011,954.12,901.95,902.07
8/27/2009,909.18,894.9,901.95
9/24/2009,922.75,900.07,901.87
8/11/2008,901.46,885.25,900.26
9/25/2009,907.64,895.76,899.87
10/5/2011,899.76,869.98,899.76
10/9/2009,903.97,892.93,899.7
6/24/2008,920.25,887.11,897.72
9/30/2009,912.33,892.54,896.76
9/19/2011,914.41,895.01,895.42
10/8/2009,897.16,886.03,895.35
8/3/2009,896.81,877.5,895.14
3/20/2008,905.7,893.38,894.78
8/12/2008,903.07,890.98,894
8/18/2011,947.33,890.93,893.08
8/7/2009,893.96,864.08,892.19
10/6/2009,894.68,876.66,891.88
9/4/2009,893.48,879.16,891.39
9/14/2011,895.28,867.74,890.68
9/2/2008,893.84,864.33,889.36
11/25/2011,895.59,872.93,889.22
8/13/2009,898.16,876.95,888.87
11/23/2011,913.96,886.99,888.81
9/1/2009,911.18,884.76,888.5
8/22/2011,904.81,867.74,887.85
9/5/2011,915.38,886.54,887.41
9/6/2011,899.58,875.12,887.27
7/21/2008,888.55,865.23,886.62
8/6/2008,889.98,877.33,886.52
11/24/2011,905.05,875.81,886.51
8/20/2009,889.07,869.72,886.46
10/7/2009,895.57,882.78,885.43
8/8/2008,885.03,867.18,885.01
9/9/2011,917.29,883.09,884.6
8/10/2009,892.19,880.5,883.14
7/31/2009,884.12,871.08,882.05
8/7/2008,896.4,876.37,881.35
7/18/2008,883.32,852.42,881.02
9/3/2008,888.62,876.11,880.75
7/23/2008,887.46,864.51,880.57
6/26/2008,910.4,877.64,880.56
8/4/2009,894.54,876.86,879.45
9/3/2009,888.19,871.84,879.28
7/30/2009,880.29,857.46,879.2
9/13/2011,884.33,853.48,878.4
10/1/2009,902.51,877.01,878.33
8/19/2011,893.91,851.14,877.43
8/14/2009,894.29,871.08,876.74
8/28/2008,878.92,855.06,876.74
8/12/2009,877.41,859.27,876.71
